dayhours,price,room_bed,room_bath,living_measure,lot_measure,ceil,coast,sight,condition,quality,ceil_measure,basement,yr_built,living_measure15,lot_measure15,furnished,total_area,month/year,price_bins,has_basement,house_land_ratio,has_renovated
2015-04-03,325000,2.0,1.5,1180.0,834.0,3.0,0.0,0.0,3.0,8.0,1180.0,0.0,2009.0,1180.0,1207.0,0.0,2014.0,April/2015,2,No,59.0,No
2015-04-03,280000,3.0,1.75,1480.0,8165.0,1.0,0.0,0.0,4.0,7.0,1480.0,0.0,1985.0,1450.0,7939.0,0.0,9645.0,April/2015,2,No,15.0,No
2015-04-30,1330000,3.0,2.5,3590.0,8400.0,1.0,0.0,0.0,3.0,9.0,2950.0,640.0,1958.0,1620.0,7875.0,1.0,11990.0,April/2015,7,Yes,30.0,Yes
2015-04-24,458500,3.0,1.5,1280.0,1920.0,1.5,0.0,0.0,3.0,7.0,1280.0,0.0,1905.0,1280.0,3150.0,0.0,3200.0,April/2015,2,No,40.0,Yes
2015-04-24,635000,4.0,2.5,2500.0,10215.0,2.0,0.0,0.0,3.0,9.0,2500.0,0.0,1998.0,1840.0,10240.0,1.0,12715.0,April/2015,3,No,20.0,No
2015-04-06,322500,3.0,1.0,1020.0,13504.0,1.0,0.0,0.0,5.0,7.0,1020.0,0.0,1959.0,1110.0,11158.0,0.0,14524.0,April/2015,2,No,7.000000000000001,No
2015-04-20,122000,2.0,1.0,730.0,6728.0,1.0,0.0,0.0,3.0,6.0,730.0,0.0,1953.0,1170.0,7034.0,0.0,7458.0,April/2015,1,No,10.0,No
2015-04-10,209950,2.0,1.0,860.0,5080.0,1.0,0.0,0.0,3.0,7.0,860.0,0.0,1960.0,1250.0,6477.0,0.0,5940.0,April/2015,1,No,14.000000000000002,No
2015-04-17,355000,3.0,1.5,1370.0,4790.0,2.0,0.0,0.0,4.0,7.0,1370.0,0.0,1982.0,1370.0,3799.0,0.0,6160.0,April/2015,2,No,22.0,No
2015-04-27,439950,5.0,1.75,2190.0,7500.0,1.0,0.0,0.0,3.0,7.0,1290.0,900.0,1979.0,1790.0,8820.0,0.0,9690.0,April/2015,2,Yes,23.0,No
2015-04-02,462000,5.0,2.0,1380.0,4300.0,1.5,0.0,0.0,3.0,7.0,1380.0,0.0,1916.0,1830.0,3800.0,0.0,5680.0,April/2015,2,No,24.0,No
2015-04-08,229000,4.0,1.0,1320.0,5000.0,1.5,0.0,0.0,3.0,7.0,1320.0,0.0,1928.0,1640.0,5164.0,0.0,6320.0,April/2015,1,No,21.0,No
2015-04-22,631000,3.0,2.25,1670.0,1396.0,2.0,0.0,0.0,3.0,9.0,1250.0,420.0,2015.0,1610.0,5191.0,1.0,3066.0,April/2015,3,Yes,54.0,No
2015-04-25,490000,3.0,1.0,960.0,5750.0,1.0,0.0,0.0,3.0,7.0,960.0,0.0,1951.0,1520.0,5750.0,0.0,6710.0,April/2015,3,No,14.000000000000002,No
2015-04-17,181000,2.0,1.0,1310.0,4000.0,1.0,0.0,0.0,3.0,7.0,950.0,360.0,1942.0,1310.0,4000.0,0.0,5310.0,April/2015,1,Yes,25.0,No
2015-04-10,625500,2.0,1.0,2160.0,7439.0,1.0,0.0,0.0,4.0,6.0,1300.0,860.0,1953.0,1680.0,7439.0,0.0,9599.0,April/2015,3,Yes,23.0,No
2015-04-16,532000,3.0,3.75,2260.0,2050.0,2.0,0.0,0.0,3.0,9.0,1170.0,1090.0,2010.0,2130.0,3082.0,1.0,4310.0,April/2015,3,Yes,52.0,No
2015-04-24,427000,4.0,1.75,1460.0,9750.0,1.0,0.0,0.0,4.0,7.0,1460.0,0.0,1967.0,1820.0,9840.0,0.0,11210.0,April/2015,2,No,13.0,No
2015-04-22,325000,2.0,1.0,1010.0,6180.0,1.0,0.0,0.0,3.0,6.0,1010.0,0.0,1903.0,1560.0,6180.0,0.0,7190.0,April/2015,2,No,14.000000000000002,No
2015-04-14,330000,3.0,1.0,960.0,7218.0,1.0,0.0,0.0,4.0,7.0,960.0,0.0,1969.0,1580.0,9104.0,0.0,8178.0,April/2015,2,No,12.0,No
2015-04-08,1010000,3.0,2.5,2570.0,5000.0,1.0,0.0,0.0,4.0,8.0,1480.0,1090.0,1940.0,2420.0,5484.0,0.0,7570.0,April/2015,5,Yes,34.0,No
2015-04-08,95000,2.0,1.0,960.0,7000.0,1.0,0.0,0.0,3.0,4.0,960.0,0.0,1918.0,1850.0,8120.0,0.0,7960.0,April/2015,1,No,12.0,No
2015-04-22,240000,3.0,1.75,1540.0,6687.0,1.0,0.0,0.0,3.0,7.0,1200.0,340.0,1991.0,1540.0,7242.0,0.0,8227.0,April/2015,1,Yes,19.0,No
2015-04-12,720000,3.0,2.5,2100.0,2200.0,2.0,0.0,0.0,4.0,7.0,1500.0,600.0,1919.0,1750.0,4400.0,0.0,9575.0,April/2015,4,Yes,22.0,No
2015-04-29,729953,5.0,3.0,3230.0,5167.0,1.5,0.0,0.0,4.0,8.0,2000.0,1230.0,1909.0,1509.0,1626.0,0.0,8397.0,April/2015,4,Yes,38.0,No
2015-04-17,400000,3.0,2.5,1910.0,4408.0,3.0,0.0,0.0,3.0,8.0,1910.0,0.0,2007.0,1910.0,8154.0,0.0,6318.0,April/2015,2,No,30.0,No
2015-04-11,432100,3.0,2.25,1790.0,2240.0,2.0,0.0,0.0,4.0,8.0,1790.0,0.0,1975.0,1780.0,2560.0,0.0,4030.0,April/2015,2,No,44.0,No
2015-04-24,875000,3.0,2.5,1690.0,10592.0,1.0,0.0,0.0,3.0,8.0,1690.0,0.0,1973.0,2260.0,9945.0,0.0,12282.0,April/2015,5,No,14.000000000000002,Yes
2015-04-17,450000,5.0,2.5,2510.0,10240.0,1.0,0.0,0.0,4.0,8.0,1410.0,1100.0,1984.0,2170.0,10500.0,0.0,12750.0,April/2015,2,Yes,20.0,No
2015-04-13,179000,2.0,1.0,720.0,8914.0,1.0,0.0,0.0,3.0,6.0,720.0,0.0,1949.0,1100.0,8916.0,0.0,9634.0,April/2015,1,No,7.000000000000001,No
2015-04-07,263000,3.0,1.0,1250.0,7560.0,1.0,0.0,0.0,3.0,6.0,1250.0,0.0,1959.0,1270.0,7615.0,0.0,8810.0,April/2015,1,No,14.000000000000002,No
2015-04-09,680000,4.0,2.5,3490.0,3677.0,2.0,0.0,0.0,3.0,9.0,2850.0,640.0,2007.0,3440.0,3600.0,1.0,7167.0,April/2015,4,Yes,49.0,No
2015-04-14,468000,3.0,2.25,1470.0,5597.0,2.0,0.0,0.0,3.0,7.0,1470.0,0.0,1985.0,1610.0,5217.0,0.0,7067.0,April/2015,3,No,21.0,No
2015-04-09,340000,3.0,2.5,1720.0,4120.0,2.0,0.0,0.0,3.0,7.0,1720.0,0.0,1999.0,1720.0,5544.0,0.0,5840.0,April/2015,2,No,28.999999999999996,No
2015-04-06,425000,2.0,1.0,1090.0,6000.0,1.0,0.0,0.0,3.0,7.0,1090.0,0.0,1922.0,1960.0,5000.0,0.0,7090.0,April/2015,2,No,15.0,No
2015-04-27,700000,3.0,2.0,2130.0,4299.0,1.5,0.0,0.0,4.0,7.0,1680.0,450.0,1922.0,2040.0,4548.0,0.0,6429.0,April/2015,4,Yes,33.0,No
2015-04-23,589999,3.0,2.5,2140.0,3628.0,2.0,0.0,0.0,3.0,8.0,1960.0,180.0,2006.0,2280.0,2812.0,0.0,5768.0,April/2015,3,Yes,37.0,No
2015-04-14,291500,3.0,1.75,1260.0,9600.0,1.0,0.0,0.0,4.0,7.0,1260.0,0.0,1988.0,1640.0,9946.0,0.0,10860.0,April/2015,2,No,12.0,No
2015-04-15,325000,3.0,1.75,2920.0,10573.0,1.0,0.0,0.0,4.0,7.0,2920.0,0.0,1964.0,1560.0,10572.0,0.0,13493.0,April/2015,2,No,22.0,No
2015-04-15,425000,3.0,1.5,1680.0,8000.0,1.5,0.0,0.0,3.0,7.0,1680.0,0.0,2012.0,1990.0,26336.0,0.0,9680.0,April/2015,2,No,17.0,No
2015-04-01,525000,3.0,1.0,1500.0,6800.0,1.0,0.0,0.0,3.0,7.0,1500.0,0.0,1943.0,1500.0,6800.0,0.0,8300.0,April/2015,3,No,18.0,No
2015-04-13,250000,3.0,2.0,1500.0,5200.0,1.0,0.0,0.0,3.0,7.0,1060.0,440.0,1977.0,1640.0,5200.0,0.0,6700.0,April/2015,1,Yes,22.0,No
2015-04-06,299000,3.0,1.75,1910.0,17003.0,1.5,0.0,0.0,4.0,8.0,1910.0,0.0,1963.0,1820.0,14806.0,0.0,18913.0,April/2015,2,No,10.0,No
2015-04-01,300000,6.0,2.5,2590.0,11250.0,1.0,0.0,0.0,4.0,8.0,1390.0,1200.0,1978.0,2270.0,8360.0,0.0,13840.0,April/2015,2,Yes,19.0,No
2015-04-27,383900,3.0,1.5,1600.0,8040.0,1.0,0.0,0.0,4.0,7.0,1050.0,550.0,1965.0,1810.0,7819.0,0.0,9640.0,April/2015,2,Yes,17.0,No
2015-04-30,750000,3.0,2.0,1840.0,2825.0,1.0,0.0,0.0,3.0,7.0,1040.0,800.0,1920.0,1820.0,3750.0,0.0,4665.0,April/2015,4,Yes,39.0,No
2015-04-21,438000,3.0,2.25,1820.0,9150.0,1.0,0.0,0.0,3.0,7.0,1320.0,500.0,1961.0,1780.0,8055.0,0.0,10970.0,April/2015,2,Yes,17.0,No
2015-04-21,560000,3.0,2.5,2180.0,7169.0,2.0,0.0,0.0,3.0,8.0,2180.0,0.0,1990.0,2150.0,5914.0,0.0,9349.0,April/2015,3,No,23.0,No
2015-04-29,487000,2.0,1.0,1440.0,4046.0,1.0,0.0,0.0,3.0,7.0,960.0,480.0,1946.0,1400.0,4046.0,0.0,5486.0,April/2015,3,Yes,26.0,No
2015-04-09,370000,4.0,3.0,2490.0,5706.0,2.0,0.0,0.0,3.0,9.0,2490.0,0.0,2005.0,2650.0,5880.0,1.0,8196.0,April/2015,2,No,30.0,No
2015-04-06,641000,5.0,2.75,3710.0,8674.0,2.0,0.0,0.0,3.0,9.0,3710.0,0.0,1996.0,3250.0,8678.0,1.0,12384.0,April/2015,3,No,30.0,No
2015-04-21,799000,4.0,1.5,1810.0,6583.0,1.0,0.0,0.0,3.0,7.0,1500.0,310.0,1968.0,860.0,8670.0,0.0,8393.0,April/2015,4,Yes,22.0,No
2015-04-15,500000,2.0,1.0,1280.0,5400.0,1.0,0.0,0.0,3.0,7.0,1280.0,0.0,1964.0,1540.0,5670.0,0.0,6680.0,April/2015,3,No,19.0,No
2015-04-03,403000,3.0,1.0,1500.0,10730.0,1.0,0.0,0.0,3.0,7.0,1000.0,500.0,1977.0,1570.0,12210.0,0.0,12230.0,April/2015,2,Yes,12.0,No
2015-04-07,1330000,4.0,3.5,3440.0,9776.0,2.0,0.0,0.0,3.0,10.0,3440.0,0.0,2006.0,2400.0,11000.0,1.0,13216.0,April/2015,7,No,26.0,No
2015-04-09,400000,4.0,2.0,2060.0,3060.0,2.0,0.0,0.0,3.0,7.0,2060.0,0.0,1968.0,1630.0,3766.0,0.0,5120.0,April/2015,2,No,40.0,No
2015-04-14,435000,3.0,2.0,1270.0,10713.0,1.0,0.0,0.0,4.0,7.0,1270.0,0.0,1969.0,1620.0,8250.0,0.0,11983.0,April/2015,2,No,11.0,No
2015-04-17,1140000,4.0,3.5,3160.0,4200.0,2.0,0.0,4.0,3.0,8.0,2180.0,980.0,1999.0,2180.0,5200.0,0.0,7360.0,April/2015,6,Yes,43.0,No
2015-04-29,325000,2.0,1.0,830.0,5100.0,1.0,0.0,0.0,3.0,6.0,830.0,0.0,1941.0,1050.0,5100.0,0.0,5930.0,April/2015,2,No,14.000000000000002,No
2015-04-27,750000,4.0,2.5,2930.0,8641.0,2.0,0.0,0.0,3.0,8.0,2930.0,0.0,2010.0,2120.0,11175.0,0.0,11571.0,April/2015,4,No,25.0,No
2015-04-14,267000,3.0,2.0,1300.0,9644.0,1.0,0.0,0.0,3.0,7.0,1300.0,0.0,1994.0,1430.0,9656.0,0.0,10944.0,April/2015,1,No,12.0,No
2015-04-01,874000,3.0,2.5,1350.0,941.0,3.0,0.0,0.0,3.0,9.0,1350.0,0.0,2007.0,1640.0,1369.0,1.0,2291.0,April/2015,5,No,59.0,No
2015-04-08,658000,3.0,1.0,1290.0,12005.0,1.0,0.0,0.0,4.0,7.0,1290.0,0.0,1966.0,1930.0,8000.0,0.0,13295.0,April/2015,3,No,10.0,No
2015-04-20,320000,2.0,1.0,950.0,4000.0,1.0,0.0,0.0,3.0,6.0,950.0,0.0,1910.0,1480.0,4000.0,0.0,4950.0,April/2015,2,No,19.0,No
2015-04-28,359950,4.0,2.5,1820.0,3899.0,2.0,0.0,0.0,3.0,7.0,1820.0,0.0,1999.0,1820.0,3899.0,0.0,5719.0,April/2015,2,No,32.0,No
2015-04-28,485000,4.0,2.75,1830.0,8384.0,1.0,0.0,0.0,3.0,7.0,1320.0,510.0,1979.0,2190.0,7695.0,0.0,10214.0,April/2015,3,Yes,18.0,No
2015-04-09,622950,4.0,3.25,3030.0,7644.0,2.0,0.0,0.0,3.0,8.0,2830.0,200.0,2006.0,3400.0,6908.0,0.0,10674.0,April/2015,3,Yes,28.000000000000004,No
2015-04-29,410000,2.0,2.25,1660.0,2128.0,2.0,0.0,0.0,4.0,8.0,1660.0,0.0,1974.0,1640.0,2128.0,0.0,3788.0,April/2015,2,No,44.0,No
2015-04-07,310000,2.0,1.0,750.0,5379.0,1.0,0.0,0.0,3.0,6.0,750.0,0.0,1919.0,1030.0,5511.0,0.0,6129.0,April/2015,2,No,12.0,No
2015-04-09,895950,5.0,2.75,3180.0,9255.0,2.0,0.0,0.0,3.0,9.0,3180.0,0.0,2014.0,3180.0,7782.0,1.0,12435.0,April/2015,5,No,26.0,No
2015-04-21,244000,3.0,1.75,1460.0,4692.0,1.0,0.0,0.0,3.0,7.0,1460.0,0.0,1988.0,1600.0,4557.0,0.0,6152.0,April/2015,1,No,24.0,No
2015-04-02,875000,4.0,1.75,2360.0,8286.0,1.0,0.0,0.0,3.0,7.0,1320.0,1040.0,1952.0,1680.0,7630.0,0.0,10646.0,April/2015,5,Yes,22.0,No
2015-04-08,620000,3.0,2.25,1990.0,6256.0,1.0,0.0,0.0,3.0,7.0,1390.0,600.0,1960.0,2080.0,9300.0,0.0,8246.0,April/2015,3,Yes,24.0,No
2015-04-21,695000,5.0,2.0,3160.0,3990.0,1.5,0.0,0.0,3.0,7.0,1870.0,1290.0,1923.0,1780.0,4240.0,0.0,7150.0,April/2015,4,Yes,44.0,No
2015-04-07,339950,3.0,1.75,1330.0,12092.0,1.0,0.0,0.0,4.0,6.0,720.0,610.0,1981.0,1770.0,11770.0,0.0,13422.0,April/2015,2,Yes,10.0,No
2015-04-14,615000,4.0,1.0,1340.0,2006.0,1.5,0.0,0.0,3.0,7.0,1340.0,0.0,1931.0,2040.0,3625.0,0.0,3346.0,April/2015,3,No,40.0,No
2015-04-02,1210000,3.0,2.75,3150.0,5520.0,1.5,0.0,0.0,4.0,8.0,2130.0,1020.0,1925.0,3160.0,6200.0,0.0,8670.0,April/2015,6,Yes,36.0,No
2015-04-25,718000,5.0,3.0,3070.0,9804.0,1.0,0.0,0.0,4.0,9.0,1740.0,1330.0,1968.0,2550.0,9689.0,1.0,12874.0,April/2015,4,Yes,24.0,No
2015-04-07,515000,3.0,2.25,1820.0,13362.0,1.0,0.0,0.0,3.0,8.0,1220.0,600.0,1977.0,2050.0,15000.0,0.0,15182.0,April/2015,3,Yes,12.0,No
2015-04-03,350000,3.0,2.25,2010.0,4400.0,1.5,0.0,0.0,3.0,7.0,2010.0,0.0,1986.0,1720.0,4187.0,0.0,6410.0,April/2015,2,No,31.0,No
2015-04-16,515000,3.0,2.5,2000.0,3837.0,2.0,0.0,0.0,3.0,8.0,2000.0,0.0,2011.0,2210.0,4075.0,0.0,5837.0,April/2015,3,No,34.0,No
2015-04-22,650000,3.0,2.25,1790.0,9927.0,1.0,0.0,2.0,4.0,7.0,1240.0,550.0,1969.0,2610.0,10700.0,0.0,11717.0,April/2015,3,Yes,15.0,No
2015-04-11,312500,4.0,2.5,2500.0,11983.0,1.0,0.0,0.0,3.0,7.0,1320.0,1180.0,1984.0,1460.0,9005.0,0.0,14483.0,April/2015,2,Yes,17.0,Yes
2015-04-23,785000,3.0,2.75,2310.0,5200.0,1.0,0.0,0.0,4.0,7.0,1520.0,790.0,1940.0,2310.0,5200.0,0.0,7510.0,April/2015,4,Yes,31.0,No
2015-04-08,198000,3.0,1.0,860.0,5185.0,1.0,0.0,0.0,4.0,6.0,860.0,0.0,1968.0,1120.0,5494.0,0.0,6045.0,April/2015,1,No,14.000000000000002,No
2015-04-20,346500,5.0,2.5,2020.0,8250.0,1.0,0.0,0.0,4.0,8.0,1430.0,590.0,1978.0,1680.0,8959.0,0.0,10270.0,April/2015,2,Yes,20.0,No
2015-04-19,575000,4.0,2.75,1960.0,4635.0,1.0,0.0,0.0,4.0,7.0,1000.0,960.0,1968.0,1830.0,6180.0,0.0,6595.0,April/2015,3,Yes,30.0,No
2015-04-02,714000,3.0,1.75,2260.0,11781.0,1.0,0.0,0.0,4.0,8.0,1520.0,740.0,1968.0,2530.0,10176.0,0.0,14041.0,April/2015,4,Yes,16.0,No
2015-04-30,570000,3.0,2.0,1930.0,10929.0,1.0,0.0,0.0,3.0,8.0,1260.0,670.0,1964.0,2030.0,8750.0,0.0,12859.0,April/2015,3,Yes,15.0,No
2015-04-23,333760,3.0,1.0,1300.0,5880.0,1.0,0.0,0.0,3.0,7.0,1300.0,0.0,1968.0,1300.0,7700.0,0.0,7180.0,April/2015,2,No,18.0,No
2015-04-07,1560000,4.0,2.5,2700.0,17853.0,2.0,0.0,0.0,4.0,9.0,2700.0,0.0,1960.0,3790.0,16672.0,1.0,20553.0,April/2015,8,No,13.0,No
2015-04-20,567000,3.0,1.75,1630.0,4275.0,1.5,0.0,3.0,3.0,7.0,1630.0,0.0,1908.0,1800.0,4275.0,0.0,5905.0,April/2015,3,No,28.000000000000004,No
2015-04-23,333500,3.0,1.5,2230.0,9120.0,1.0,0.0,0.0,3.0,7.0,1390.0,840.0,1959.0,1420.0,8450.0,0.0,11350.0,April/2015,2,Yes,20.0,No
2015-04-26,195000,3.0,1.0,1280.0,6967.0,1.5,0.0,0.0,3.0,7.0,1280.0,0.0,1949.0,1280.0,7245.0,0.0,8247.0,April/2015,1,No,16.0,No
2015-04-22,1000000,3.0,2.5,3180.0,10492.0,2.0,0.0,2.0,3.0,10.0,3180.0,0.0,1991.0,3000.0,9812.0,1.0,13672.0,April/2015,5,No,23.0,No
2015-04-16,1000000,3.0,3.0,2880.0,3750.0,2.0,0.0,0.0,3.0,9.0,2220.0,660.0,1909.0,1910.0,4000.0,1.0,6630.0,April/2015,5,Yes,43.0,Yes
2015-04-01,436800,3.0,1.75,2080.0,12714.0,2.0,0.0,0.0,4.0,8.0,1540.0,540.0,1984.0,2080.0,12107.0,0.0,14794.0,April/2015,2,Yes,14.000000000000002,No
2015-04-14,540000,3.0,2.0,1580.0,1972.0,2.5,0.0,2.0,3.0,8.0,1180.0,400.0,2007.0,1500.0,1908.0,0.0,3552.0,April/2015,3,Yes,44.0,No
2015-04-27,250000,3.0,1.0,1220.0,5038.0,1.0,0.0,0.0,5.0,6.0,1220.0,0.0,1942.0,1140.0,5038.0,0.0,6258.0,April/2015,1,No,19.0,No
2015-04-22,280000,2.0,1.0,1310.0,6600.0,1.0,0.0,0.0,3.0,6.0,1310.0,0.0,1942.0,1240.0,6600.0,0.0,7910.0,April/2015,2,No,17.0,No
2015-04-25,712500,3.0,1.75,1770.0,2800.0,1.5,0.0,0.0,3.0,7.0,1770.0,0.0,1914.0,1630.0,3254.0,0.0,4570.0,April/2015,4,No,39.0,No
2015-04-20,267950,4.0,1.0,1730.0,7350.0,1.5,0.0,0.0,4.0,6.0,1730.0,0.0,1970.0,1440.0,7752.0,0.0,9080.0,April/2015,1,No,19.0,No
2015-04-01,920000,5.0,4.5,3820.0,5750.0,2.0,0.0,3.0,3.0,9.0,2830.0,990.0,2000.0,1750.0,5750.0,1.0,9570.0,April/2015,5,Yes,40.0,No
2015-04-21,275000,3.0,2.5,1710.0,7230.0,2.0,0.0,0.0,3.0,7.0,1710.0,0.0,1996.0,1720.0,6537.0,0.0,8940.0,April/2015,2,No,19.0,No
2015-04-14,380000,4.0,2.5,1940.0,3200.0,2.0,0.0,0.0,3.0,8.0,1940.0,0.0,2004.0,1900.0,3200.0,0.0,5140.0,April/2015,2,No,38.0,No
2015-04-17,219950,3.0,1.5,1070.0,6601.0,1.0,0.0,0.0,3.0,6.0,1070.0,0.0,1985.0,1030.0,6614.0,0.0,7671.0,April/2015,1,No,14.000000000000002,No
2015-04-21,275000,2.0,1.5,1160.0,1103.0,2.0,0.0,0.0,3.0,7.0,890.0,270.0,2006.0,1160.0,1086.0,0.0,2263.0,April/2015,2,Yes,51.0,No
2015-04-08,1950000,4.0,2.5,3440.0,14554.0,2.0,1.0,4.0,3.0,8.0,2170.0,1270.0,2012.0,3170.0,11810.0,0.0,17994.0,April/2015,10,Yes,19.0,No
2015-04-03,387500,4.0,1.0,1370.0,7140.0,2.0,0.0,0.0,3.0,6.0,1370.0,0.0,1942.0,1090.0,6300.0,0.0,8510.0,April/2015,2,No,16.0,No
2015-04-08,552500,3.0,1.0,1430.0,5000.0,1.0,0.0,0.0,3.0,7.0,1430.0,0.0,1949.0,1210.0,5000.0,0.0,6430.0,April/2015,3,No,22.0,No
2015-04-09,1120000,3.0,1.5,3000.0,5750.0,2.0,0.0,0.0,5.0,9.0,2000.0,1000.0,1924.0,1820.0,5750.0,1.0,8750.0,April/2015,6,Yes,34.0,No
2015-04-17,460000,4.0,1.75,1560.0,7200.0,1.0,0.0,0.0,3.0,6.0,860.0,700.0,1943.0,1420.0,7200.0,0.0,8760.0,April/2015,2,Yes,18.0,No
2015-04-03,635000,4.0,2.5,2970.0,7961.0,1.0,0.0,0.0,3.0,8.0,2020.0,950.0,1969.0,1410.0,7959.0,0.0,10931.0,April/2015,3,Yes,27.0,No
2015-04-09,558000,3.0,2.5,1680.0,934.0,3.0,0.0,0.0,3.0,8.0,1680.0,0.0,2008.0,1740.0,1280.0,0.0,2614.0,April/2015,3,No,64.0,No
2015-04-24,258000,4.0,1.0,1220.0,8500.0,1.5,0.0,0.0,5.0,6.0,1220.0,0.0,1916.0,1460.0,8500.0,0.0,9720.0,April/2015,1,No,13.0,No
2015-04-09,500000,3.0,2.5,2440.0,7600.0,1.0,0.0,0.0,3.0,7.0,1420.0,1020.0,1981.0,2060.0,7700.0,0.0,10040.0,April/2015,3,Yes,24.0,No
2015-04-27,1050000,3.0,2.25,2880.0,6092.0,2.0,0.0,4.0,4.0,8.0,1920.0,960.0,1983.0,2880.0,5308.0,0.0,8972.0,April/2015,5,Yes,32.0,No
2015-04-23,750000,2.0,1.0,1620.0,6120.0,1.0,0.0,0.0,3.0,7.0,1620.0,0.0,1951.0,1650.0,4590.0,0.0,7740.0,April/2015,4,No,21.0,No
2015-04-29,980000,4.0,1.75,2260.0,17711.0,1.0,0.0,1.0,4.0,9.0,2260.0,0.0,1968.0,2880.0,16594.0,1.0,19971.0,April/2015,5,No,11.0,No
2015-04-08,495000,4.0,3.5,3170.0,3858.0,2.0,0.0,0.0,3.0,8.0,2530.0,640.0,2008.0,2640.0,3844.0,0.0,7028.0,April/2015,3,Yes,45.0,No
2015-04-03,860000,4.0,1.75,1890.0,4500.0,2.0,0.0,0.0,5.0,7.0,1490.0,400.0,1937.0,1890.0,5000.0,0.0,6390.0,April/2015,5,Yes,30.0,No
2015-04-27,182500,3.0,2.25,1830.0,4744.0,2.0,0.0,0.0,3.0,7.0,1830.0,0.0,1997.0,1670.0,8001.0,0.0,6574.0,April/2015,1,No,28.000000000000004,No
2015-04-23,445000,4.0,2.5,2990.0,6383.0,2.0,0.0,0.0,3.0,7.0,2990.0,0.0,2003.0,2640.0,6454.0,0.0,9373.0,April/2015,2,No,32.0,No
2015-04-13,840000,4.0,2.5,2480.0,4602.0,2.0,0.0,0.0,3.0,9.0,2480.0,0.0,2000.0,3480.0,5739.0,1.0,7082.0,April/2015,4,No,35.0,No
2015-04-14,700000,2.0,1.5,1850.0,4945.0,1.5,0.0,2.0,4.0,7.0,1850.0,0.0,1907.0,1850.0,4950.0,0.0,6795.0,April/2015,4,No,27.0,Yes
2015-04-16,779000,5.0,2.25,2830.0,7738.0,2.0,0.0,0.0,4.0,8.0,2830.0,0.0,1977.0,2300.0,9840.0,0.0,10568.0,April/2015,4,No,27.0,No
2015-04-27,330000,4.0,2.0,1820.0,9450.0,1.0,0.0,0.0,3.0,7.0,1100.0,720.0,1962.0,1540.0,9450.0,0.0,11270.0,April/2015,2,Yes,16.0,No
2015-04-28,440000,4.0,2.5,2730.0,4526.0,2.0,0.0,0.0,3.0,7.0,2730.0,0.0,2009.0,2190.0,4572.0,0.0,7256.0,April/2015,2,No,38.0,No
2015-04-24,550000,3.0,2.5,2250.0,7752.0,2.0,0.0,0.0,4.0,8.0,2250.0,0.0,1988.0,2080.0,7033.0,0.0,10002.0,April/2015,3,No,22.0,No
2015-04-16,245000,4.0,1.5,1280.0,8000.0,1.0,0.0,0.0,3.0,6.0,1280.0,0.0,1960.0,1420.0,8211.0,0.0,9280.0,April/2015,1,No,14.000000000000002,No
2015-04-01,455950,4.0,2.5,2720.0,5771.0,2.0,0.0,0.0,3.0,8.0,2720.0,0.0,2015.0,1940.0,4184.0,0.0,8491.0,April/2015,2,No,32.0,No
2015-04-01,553000,3.0,1.0,1380.0,6250.0,1.0,0.0,0.0,4.0,7.0,1380.0,0.0,1918.0,2270.0,6250.0,0.0,7630.0,April/2015,3,No,18.0,No
2015-04-15,360000,4.0,2.0,1650.0,7552.0,1.0,0.0,0.0,4.0,7.0,860.0,790.0,1977.0,1410.0,7199.0,0.0,9202.0,April/2015,2,Yes,18.0,No
2015-04-29,162248,2.0,1.0,800.0,8960.0,1.0,0.0,0.0,4.0,6.0,800.0,0.0,1944.0,850.0,8082.0,0.0,9760.0,April/2015,1,No,8.0,No
2015-04-24,365000,3.0,1.75,1380.0,9134.0,1.0,0.0,0.0,5.0,7.0,880.0,500.0,1981.0,1400.0,8190.0,0.0,10514.0,April/2015,2,Yes,13.0,No
2015-04-08,313100,3.0,2.0,1720.0,11875.0,1.0,0.0,0.0,5.0,6.0,1720.0,0.0,1905.0,1860.0,7500.0,0.0,13595.0,April/2015,2,No,13.0,No
2015-04-22,227450,2.0,1.0,660.0,6509.0,1.0,0.0,0.0,4.0,5.0,660.0,0.0,1952.0,970.0,5713.0,0.0,7169.0,April/2015,1,No,9.0,No
2015-04-20,403000,2.0,1.0,894.0,1552.0,2.0,0.0,0.0,3.0,7.0,894.0,0.0,2011.0,1131.0,1992.0,0.0,2446.0,April/2015,2,No,37.0,No
2015-04-30,208000,3.0,1.0,990.0,7420.0,1.0,0.0,0.0,5.0,6.0,990.0,0.0,1960.0,1010.0,7420.0,0.0,8410.0,April/2015,1,No,12.0,No
2015-04-03,315000,3.0,2.5,1790.0,6452.0,2.0,0.0,0.0,3.0,7.0,1790.0,0.0,2004.0,1610.0,3600.0,0.0,8242.0,April/2015,2,No,22.0,No
2015-04-21,485000,4.0,2.75,2910.0,16362.0,1.0,0.0,2.0,4.0,9.0,2120.0,790.0,1969.0,2850.0,14904.0,1.0,19272.0,April/2015,3,Yes,15.0,No
2015-04-08,1200000,4.0,2.5,2390.0,4200.0,2.0,0.0,0.0,3.0,9.0,2150.0,240.0,1924.0,2800.0,5250.0,1.0,6590.0,April/2015,6,Yes,36.0,No
